response_time,event_start_ms,event_start_epoc,year,month,day
9.817638039588928,143,1550000852,2019,2,12
10.945795953273768,127,1550000852,2019,2,12
11.47378098964691,509,1550000855,2019,2,12
12.83290195465088,576,1550000851,2019,2,12
18.18067997694016,370,1550000855,2019,2,12
16.45012903213501,515,1550000851,2019,2,12
10.10982394218445,35,1550000855,2019,2,12
825.7111980319023,192,1550000850,2019,2,12
38.65515398979186,166,1550000850,2019,2,12
9.935113966464996,793,1550000854,2019,2,12
10.12235599756241,893,1550000850,2019,2,12
16.4587219953537,162,1550000854,2019,2,12
9.205406963825228,973,1550000853,2019,2,12
747.8964599967003,847,1550000850,2019,2,12
11.29967600107193,951,1550000853,2019,2,12
10.21693503856659,727,1550000849,2019,2,12
10.0538569688797,648,1550000850,2019,2,12
8.972832977771757,642,1550000849,2019,2,12
12.74725103378296,594,1550000850,2019,2,12
9.90607500076294,410,1550000849,2019,2,12
404.0001539587975,688,1550000853,2019,2,12
11.020936012268072,394,1550000849,2019,2,12
10.373284995555881,74,1550000849,2019,2,12
8.549588978290558,360,1550000853,2019,2,12
